location,show_id,episode_num,censor_dummy,log_rating,log_tweet,av_tweets,day_id,mainland_dummy
Mainland China,113,47,0,.13615528,0,1.137931,47,1
Mainland China,113,48,0,.065435089,0,1.137931,48,1
Mainland China,113,49,0,.10699279,0,1.137931,49,1
Mainland China,113,50,0,.057682276,0,1.137931,50,1
Mainland China,113,51,0,.10032337,0,1.137931,51,1
Mainland China,113,52,0,.057939295,0,1.137931,52,1
Mainland China,113,53,0,.10908648,0,1.137931,53,1
Mainland China,113,54,0,.10491825,0,1.137931,54,1
Mainland China,113,55,0,.071922056,0,1.137931,55,1
Mainland China,113,56,0,.088322923,0,1.137931,56,1
Mainland China,113,57,0,.067278109,0,1.137931,57,1
Mainland China,113,58,0,.087434463,0,1.137931,58,1
Mainland China,113,59,0,.081084028,0,1.137931,59,1
Mainland China,113,60,0,.090667486,0,1.137931,60,1
Mainland China,113,61,0,.067965373,0,1.137931,61,1
Mainland China,114,1,0,.12486619,.69314718,5,7,1
Mainland China,114,2,0,.1304301,.69314718,5,8,1
Mainland China,114,3,0,.093636297,1.7917595,5,10,1
Mainland China,114,4,0,.12197134,1.6094379,5,11,1
Mainland China,114,5,0,.098779149,1.0986123,5,12,1
Mainland China,114,6,0,.085037671,0,5,13,1
Mainland China,114,7,0,.065742493,1.0986123,5,14,1
Mainland China,114,8,0,.11283164,2.3025851,5,17,1
Mainland China,114,9,0,.084007204,2.1972246,5,18,1
Mainland China,114,10,0,.097159736,1.6094379,5,26,1
Mainland China,114,11,0,.17192717,2.5649493,5,27,1
Mainland China,114,12,0,.12881604,0,5,28,1
Mainland China,114,13,0,.17853454,1.0986123,5,29,1
Mainland China,114,14,1,.10616366,0,5,31,1
Mainland China,114,15,0,.10725639,2.0794415,5,38,1
Mainland China,114,16,0,.1003582,2.1972246,5,39,1
Mainland China,114,17,0,.11871599,1.0986123,5,40,1
Mainland China,114,18,0,.083885804,0,5,41,1
Mainland China,114,19,0,.086104088,1.6094379,5,42,1
Mainland China,115,1,0,.62799686,0,1.1153846,1,1
Mainland China,115,2,0,.67880607,0,1.1153846,2,1
Mainland China,115,3,0,.61696279,0,1.1153846,3,1
Mainland China,115,4,0,.66402763,0,1.1153846,4,1
Mainland China,115,5,0,.6910646,0,1.1153846,5,1
Mainland China,115,6,0,.62725085,0,1.1153846,6,1
Mainland China,115,7,0,.71309787,0,1.1153846,7,1
Mainland China,115,8,0,.46030626,0,1.1153846,8,1
Mainland China,115,9,0,.43860388,0,1.1153846,10,1
Mainland China,115,10,0,.42863864,0,1.1153846,11,1
Mainland China,115,11,0,.43356457,0,1.1153846,12,1
Mainland China,115,12,0,.49407041,.69314718,1.1153846,13,1
Mainland China,115,13,0,.45776862,0,1.1153846,14,1
Mainland China,115,14,0,.42725682,0,1.1153846,17,1
Mainland China,115,15,0,.37571192,0,1.1153846,18,1
Mainland China,115,16,0,.48083928,0,1.1153846,19,1
Mainland China,115,17,0,.50457144,0,1.1153846,20,1
Mainland China,115,18,0,.45011505,0,1.1153846,21,1
Mainland China,115,19,0,.49777174,0,1.1153846,24,1
Mainland China,115,20,0,.42277947,0,1.1153846,25,1
Mainland China,115,21,0,.54165024,0,1.1153846,26,1
Mainland China,115,22,0,.54949105,0,1.1153846,27,1
Mainland China,115,23,0,.56716931,.69314718,1.1153846,28,1
Mainland China,115,24,0,.54253268,0,1.1153846,29,1
Mainland China,115,25,0,.5077768,0,1.1153846,30,1
Mainland China,115,26,1,.44233561,0,1.1153846,31,1
Mainland China,115,27,1,.48528394,0,1.1153846,32,1
Mainland China,115,28,1,.51727706,0,1.1153846,33,1
Mainland China,115,29,0,.40712664,0,1.1153846,34,1
Mainland China,115,30,0,.45828533,0,1.1153846,35,1
Mainland China,115,31,0,.49637681,0,1.1153846,36,1
Mainland China,115,32,0,.49044663,0,1.1153846,38,1
Mainland China,115,33,0,.55014443,0,1.1153846,39,1
Mainland China,115,34,0,.44347608,0,1.1153846,40,1
Mainland China,115,35,0,.38875294,0,1.1153846,41,1
Mainland China,115,36,0,.36962137,0,1.1153846,42,1
Mainland China,115,37,0,.35421926,0,1.1153846,43,1
Mainland China,115,38,0,.38390642,0,1.1153846,44,1
Mainland China,115,39,0,.32140923,0,1.1153846,45,1
Mainland China,115,40,0,.38096848,0,1.1153846,46,1
Mainland China,115,41,0,.43905702,0,1.1153846,47,1
Mainland China,115,42,0,.42259893,0,1.1153846,48,1
Mainland China,115,43,0,.43806207,0,1.1153846,49,1
Mainland China,115,44,0,.35736951,0,1.1153846,50,1
Mainland China,115,45,0,.39376006,0,1.1153846,51,1
Mainland China,115,46,0,.39041919,0,1.1153846,52,1
Mainland China,115,47,0,.42305696,0,1.1153846,53,1
Mainland China,115,48,0,.43505728,0,1.1153846,54,1
Mainland China,115,49,0,.31007457,0,1.1153846,55,1
Mainland China,115,50,0,.38118237,0,1.1153846,56,1
Mainland China,115,51,0,.34178063,0,1.1153846,57,1
Mainland China,115,52,0,.36911246,0,1.1153846,58,1
Mainland China,115,53,0,.36337426,0,1.1153846,59,1
Mainland China,115,54,0,.36801842,.69314718,1.1153846,60,1
Mainland China,115,55,0,.35269356,0,1.1153846,61,1
Mainland China,116,1,0,.6709283,3.6635616,11.071428,23,1
Mainland China,116,2,0,.49909598,3.583519,11.071428,23,1
Mainland China,116,3,0,.66547704,3.4965076,11.071428,24,1
Mainland China,116,4,0,.69674587,4.1743875,11.071428,24,1
Mainland China,116,5,0,.51877224,3.1780539,11.071428,24,1
Mainland China,116,6,0,.68149495,1.3862944,11.071428,25,1
Mainland China,116,7,0,.74035925,1.3862944,11.071428,25,1
Mainland China,116,8,0,.57588136,0,11.071428,25,1
Mainland China,116,9,0,.61150688,3.2958369,11.071428,26,1
Mainland China,116,10,0,.66240293,3.2958369,11.071428,26,1
Mainland China,116,11,0,.66195089,0,11.071428,27,1
Mainland China,116,12,0,.60561657,0,11.071428,27,1
Mainland China,116,13,0,.65782303,0,11.071428,28,1
Mainland China,116,14,0,.71188378,0,11.071428,28,1
Mainland China,116,15,0,.8096227,1.3862944,11.071428,29,1
Mainland China,116,16,0,.76502657,1.9459101,11.071428,29,1
Mainland China,116,17,1,.65384454,0,11.071428,31,1
Mainland China,116,18,1,.61500323,0,11.071428,31,1
Mainland China,116,19,1,.53919613,3.1780539,11.071428,32,1
Mainland China,116,20,1,.65642267,2.8903718,11.071428,32,1
Mainland China,116,21,1,.73942673,2.8903718,11.071428,32,1
Mainland China,116,22,1,.65222967,0,11.071428,33,1
Mainland China,116,23,1,.44202772,2.5649493,11.071428,33,1
Mainland China,116,24,1,.70546025,0,11.071428,33,1
Mainland China,116,25,0,.38557142,0,11.071428,34,1
Mainland China,116,26,0,.46667179,0,11.071428,34,1
Mainland China,116,27,0,.34393463,0,11.071428,36,1
Mainland China,116,28,0,.27332771,2.5649493,11.071428,36,1
Mainland China,116,29,0,.20800361,0,11.071428,37,1
Mainland China,116,30,0,.25013614,0,11.071428,37,1
Mainland China,116,31,0,.62170541,0,11.071428,38,1
Mainland China,116,32,0,.56748462,0,11.071428,38,1
Mainland China,116,33,0,.55498189,0,11.071428,39,1
Mainland China,116,34,0,.46767777,0,11.071428,39,1
Mainland China,116,35,0,.52186745,0,11.071428,40,1
Mainland China,116,36,0,.61892277,0,11.071428,40,1
Mainland China,116,37,0,.57304841,0,11.071428,41,1
Mainland China,116,38,0,.46947798,0,11.071428,41,1
Mainland China,116,39,0,.59598202,1.9459101,11.071428,42,1
Mainland China,116,40,0,.52561027,1.9459101,11.071428,42,1
Mainland China,116,41,0,.28919926,0,11.071428,43,1
Mainland China,116,42,0,.38315883,0,11.071428,43,1
Mainland China,116,43,0,.25552744,0,11.071428,44,1
Mainland China,116,44,0,.31120935,0,11.071428,44,1
Mainland China,116,45,0,.11953845,2.5649493,11.071428,45,1
Mainland China,116,46,0,.56580651,2.5649493,11.071428,45,1
Mainland China,116,47,0,.63891894,2.5649493,11.071428,45,1
Mainland China,116,48,0,.51249194,2.3025851,11.071428,46,1
Mainland China,116,49,0,.59691954,2.3025851,11.071428,46,1
Mainland China,116,50,0,.21435133,2.3025851,11.071428,46,1
Mainland China,117,1,0,.044046056,0,1.5689656,1,1
Mainland China,117,2,0,.035768066,0,1.5689656,2,1
Mainland China,117,3,0,.088000551,1.9459101,1.5689656,3,1
Mainland China,117,4,0,.080950856,0,1.5689656,4,1
Mainland China,117,5,0,.027659135,0,1.5689656,5,1
Mainland China,117,6,0,.045409888,1.0986123,1.5689656,6,1
Mainland China,117,7,0,.035089739,.69314718,1.5689656,7,1
Mainland China,117,8,0,.025380038,0,1.5689656,8,1
Mainland China,117,9,0,.028388422,.69314718,1.5689656,9,1
Mainland China,117,10,0,.098045006,0,1.5689656,10,1
Mainland China,117,11,0,.058561664,0,1.5689656,11,1
Mainland China,117,12,0,.043639313,0,1.5689656,12,1
Mainland China,117,13,0,.047238551,0,1.5689656,13,1
Mainland China,117,14,0,.043190252,0,1.5689656,14,1
Mainland China,117,15,0,.085488953,.69314718,1.5689656,15,1
Mainland China,117,16,0,.082749493,.69314718,1.5689656,16,1
Mainland China,117,17,0,.099364161,0,1.5689656,17,1
Mainland China,117,18,0,.077171564,0,1.5689656,18,1
Mainland China,117,19,0,.024318408,0,1.5689656,19,1
Mainland China,117,20,0,.034730256,.69314718,1.5689656,20,1
Mainland China,117,21,0,.034268759,.69314718,1.5689656,21,1
Mainland China,117,22,0,.044411857,.69314718,1.5689656,22,1
Mainland China,117,23,0,.015145803,.69314718,1.5689656,23,1
Mainland China,117,24,0,.061527614,.69314718,1.5689656,24,1
Mainland China,117,25,0,.047925297,0,1.5689656,25,1
Mainland China,117,26,0,.022231217,0,1.5689656,26,1
Mainland China,117,27,0,.041872632,0,1.5689656,27,1
Mainland China,117,28,0,.08533027,0,1.5689656,28,1
Mainland China,117,29,0,.086154141,0,1.5689656,29,1
Mainland China,117,30,0,.10992346,1.3862944,1.5689656,30,1
Mainland China,117,31,1,.050286185,0,1.5689656,31,1
Mainland China,117,32,1,.043928485,0,1.5689656,32,1
Mainland China,117,33,1,.039460044,0,1.5689656,33,1
Mainland China,117,34,0,.089439087,0,1.5689656,34,1
Mainland China,117,35,0,.024060657,0,1.5689656,35,1
Mainland China,117,36,0,.04369022,.69314718,1.5689656,36,1
Mainland China,117,37,0,.10460283,0,1.5689656,37,1
Mainland China,117,38,0,.062004711,1.0986123,1.5689656,38,1
Mainland China,117,39,0,.0169328,0,1.5689656,39,1
Mainland China,117,40,0,.061083928,1.0986123,1.5689656,40,1
Mainland China,117,41,0,.080196306,.69314718,1.5689656,41,1
Mainland China,117,42,0,.043736294,0,1.5689656,42,1
Mainland China,117,43,0,.036266454,0,1.5689656,43,1
Mainland China,117,44,0,.055828836,0,1.5689656,44,1
Mainland China,117,45,0,.053752147,0,1.5689656,45,1
Mainland China,117,46,0,.038504139,0,1.5689656,46,1
Mainland China,117,47,0,.038161766,0,1.5689656,47,1
Mainland China,117,48,0,.036023263,.69314718,1.5689656,48,1
Mainland China,117,49,0,.038438849,0,1.5689656,49,1
Mainland China,117,50,0,.036636434,1.0986123,1.5689656,50,1
Mainland China,117,51,0,.025289305,0,1.5689656,51,1
Mainland China,117,52,0,.055635024,0,1.5689656,52,1
Mainland China,117,53,0,.066321842,0,1.5689656,53,1
Mainland China,117,54,0,.056638382,0,1.5689656,54,1
Mainland China,117,55,0,.026121706,.69314718,1.5689656,55,1
Mainland China,117,56,0,.02349928,0,1.5689656,56,1
Mainland China,117,57,0,.0332826,0,1.5689656,57,1
Mainland China,117,58,0,.022328058,0,1.5689656,58,1
Mainland China,117,59,0,.057691362,0,1.5689656,59,1
Mainland China,117,60,0,.0261753,0,1.5689656,60,1
Mainland China,117,61,0,.0044584824,0,1.5689656,61,1
Mainland China,118,1,0,.5539062,.69314718,3.4642856,5,1
Mainland China,118,2,0,.46884453,1.6094379,3.4642856,6,1
Mainland China,118,3,0,.31877157,0,3.4642856,7,1
Mainland China,118,4,0,.46580639,0,3.4642856,10,1
Mainland China,118,5,0,.48194891,1.0986123,3.4642856,12,1
Mainland China,118,6,0,.51903689,0,3.4642856,13,1
Mainland China,118,7,0,.41209114,0,3.4642856,14,1
Mainland China,118,8,0,.38766834,0,3.4642856,17,1
Mainland China,118,9,0,.39322621,.69314718,3.4642856,19,1
Mainland China,118,10,0,.41576353,2.4849067,3.4642856,20,1
Mainland China,118,11,0,.33784336,2.0794415,3.4642856,21,1
Mainland China,118,12,0,.52083069,1.6094379,3.4642856,24,1
Mainland China,118,13,0,.28369567,.69314718,3.4642856,26,1
Mainland China,118,14,0,.21708037,2.3025851,3.4642856,27,1
Mainland China,118,15,0,.25618693,1.6094379,3.4642856,28,1
Mainland China,118,16,0,.27599669,0,3.4642856,29,1
Mainland China,118,17,1,.2012724,.69314718,3.4642856,31,1
Mainland China,118,18,0,.28094473,.69314718,3.4642856,38,1
Mainland China,118,19,0,.12419833,.69314718,3.4642856,40,1
Mainland China,118,20,0,.085751966,1.3862944,3.4642856,41,1
Mainland China,118,21,0,.18839236,2.1972246,3.4642856,42,1
Mainland China,118,22,0,.18041338,1.0986123,3.4642856,45,1
Mainland China,118,23,0,.086263068,.69314718,3.4642856,47,1
Mainland China,118,24,0,.10821711,0,3.4642856,48,1
Mainland China,118,25,0,.077073522,.69314718,3.4642856,49,1
Mainland China,118,26,0,.41482019,.69314718,3.4642856,52,1
Mainland China,118,27,0,.36982059,.69314718,3.4642856,54,1
Mainland China,118,28,0,.3398681,1.6094379,3.4642856,55,1
Mainland China,118,29,0,.43740305,0,3.4642856,56,1
Mainland China,119,1,0,.49066332,5.9889612,192.87498,26,1
Mainland China,119,2,0,.57943857,6.0402546,192.87498,26,1
Mainland China,119,3,0,.57182562,5.4467373,192.87498,27,1
Mainland China,119,4,0,.51328498,5.4026775,192.87498,27,1
Mainland China,119,5,0,.53628021,5.7868972,192.87498,28,1
Mainland China,119,6,0,.6321032,5.8636312,192.87498,28,1
Mainland China,119,7,0,.53929609,5.771441,192.87498,29,1
Mainland China,119,8,0,.66160864,5.8021183,192.87498,29,1
Mainland China,119,9,0,.64498907,4.3694477,192.87498,30,1
Mainland China,119,10,0,.57757229,4.2046928,192.87498,30,1
Mainland China,119,11,1,.56198484,1.0986123,192.87498,31,1
Mainland China,119,12,1,.50650465,1.0986123,192.87498,31,1
Mainland China,119,13,1,.5852319,5.4971681,192.87498,32,1
Mainland China,119,14,1,.43124166,5.4971681,192.87498,32,1
Mainland China,119,15,1,.62073815,2.7080503,192.87498,33,1
Mainland China,119,16,1,.51028496,2.7080503,192.87498,33,1
Mainland China,119,17,0,.46832001,4.9272537,192.87498,34,1
Mainland China,119,18,0,.58509403,5.0814042,192.87498,34,1
Mainland China,119,19,0,.5987342,5.2574954,192.87498,35,1
Mainland China,119,20,0,.49977982,4.6913481,192.87498,35,1
Mainland China,119,21,0,.55229115,3.583519,192.87498,36,1
Mainland China,119,22,0,.65039718,3.713572,192.87498,36,1
Mainland China,119,23,0,.57023722,4.4773369,192.87498,37,1
Mainland China,119,24,0,.62665182,4.4773369,192.87498,37,1
Mainland China,119,25,0,.69521743,4.3040652,192.87498,38,1
Mainland China,119,26,0,.59392315,4.0943446,192.87498,38,1
Mainland China,119,27,0,.54072273,4.2766662,192.87498,39,1
Mainland China,119,28,0,.67982125,4.3307333,192.87498,39,1
Mainland China,119,29,0,.72570294,4.7535901,192.87498,40,1
Mainland China,119,30,0,.60668975,4.6539602,192.87498,40,1
Mainland China,120,1,0,.06488616,4.6151204,5.3103447,1,1
Mainland China,120,2,0,.06128316,0,5.3103447,2,1
Mainland China,120,3,0,.064566456,0,5.3103447,3,1
Mainland China,120,4,0,.043530028,0,5.3103447,4,1
Mainland China,120,5,0,.040603898,0,5.3103447,5,1
Mainland China,120,6,0,.053635277,0,5.3103447,6,1
Mainland China,120,7,0,.021292353,2.3025851,5.3103447,7,1
Mainland China,120,8,0,.053560104,0,5.3103447,8,1
Mainland China,120,9,0,.043938573,0,5.3103447,9,1
Mainland China,120,10,0,.054997377,0,5.3103447,10,1
Mainland China,120,11,0,.026697684,0,5.3103447,11,1
Mainland China,120,12,0,.062254161,0,5.3103447,12,1
Mainland China,120,13,0,.041634757,2.3025851,5.3103447,13,1
Mainland China,120,14,0,.056236293,2.3025851,5.3103447,14,1
Mainland China,120,15,0,.071743287,3.583519,5.3103447,15,1
Mainland China,120,16,0,.063327067,0,5.3103447,16,1
Mainland China,120,17,0,.0697845,0,5.3103447,17,1
Mainland China,120,18,0,.041404303,0,5.3103447,18,1
Mainland China,120,19,0,.042531878,0,5.3103447,19,1
Mainland China,120,20,0,.035583153,0,5.3103447,20,1
Mainland China,120,21,0,.044231605,0,5.3103447,21,1
Mainland China,120,22,0,.044502188,0,5.3103447,22,1
Mainland China,120,23,0,.033449762,0,5.3103447,23,1
Mainland China,120,24,0,.056378428,0,5.3103447,24,1
Mainland China,120,25,0,.047718577,0,5.3103447,25,1
Mainland China,120,26,0,.033431143,0,5.3103447,26,1
Mainland China,120,27,0,.047170334,0,5.3103447,27,1
Mainland China,120,28,0,.047715086,0,5.3103447,28,1
Mainland China,120,29,0,.05048627,0,5.3103447,29,1
Mainland China,120,30,0,.093566999,0,5.3103447,30,1
Mainland China,120,31,1,.062486321,1.0986123,5.3103447,31,1
Mainland China,120,32,1,.037602954,0,5.3103447,32,1
Mainland China,120,33,1,.058400374,0,5.3103447,33,1
Mainland China,120,34,0,.067024767,2.3025851,5.3103447,34,1
Mainland China,120,35,0,.036008667,0,5.3103447,35,1
Mainland China,120,36,0,.043779742,3.2958369,5.3103447,36,1
Mainland China,120,37,0,.098156385,3.2580965,5.3103447,37,1
Mainland China,120,38,0,.047004577,2.7725887,5.3103447,38,1
Mainland China,120,39,0,.033735245,2.1972246,5.3103447,39,1
Mainland China,120,40,0,.071595632,0,5.3103447,40,1
Mainland China,120,41,0,.073196009,0,5.3103447,41,1
Mainland China,120,42,0,.045961726,0,5.3103447,42,1
Mainland China,120,43,0,.058268908,0,5.3103447,43,1
Mainland China,120,44,0,.043672226,0,5.3103447,44,1
Mainland China,120,45,0,.0418102,0,5.3103447,45,1
Mainland China,120,46,0,.044797689,0,5.3103447,46,1
Mainland China,120,47,0,.04927643,0,5.3103447,47,1
Mainland China,120,48,0,.043892507,0,5.3103447,48,1
Mainland China,120,49,0,.038928855,0,5.3103447,49,1
Mainland China,120,50,0,.044816099,0,5.3103447,50,1
Mainland China,120,51,0,.058686178,0,5.3103447,51,1
Mainland China,120,52,0,.024904368,0,5.3103447,52,1
Mainland China,120,53,0,.062564269,0,5.3103447,53,1
Mainland China,120,54,0,.036372114,0,5.3103447,54,1
Mainland China,120,55,0,.056816842,0,5.3103447,55,1
Mainland China,120,56,0,.029717688,0,5.3103447,56,1
Mainland China,120,57,0,.054306354,0,5.3103447,57,1
Mainland China,120,58,0,.05983806,0,5.3103447,58,1
Mainland China,120,59,0,.062748566,0,5.3103447,59,1
Mainland China,120,60,0,.050247386,0,5.3103447,60,1
Mainland China,120,61,0,.014337201,0,5.3103447,61,1
Mainland China,121,1,0,.10962401,3.7841897,6.4224138,1,1
Mainland China,121,2,0,.34184611,3.7841897,6.4224138,1,1
Mainland China,121,3,0,.32060441,0,6.4224138,2,1
Mainland China,121,4,0,.14593819,0,6.4224138,2,1
Mainland China,121,5,0,.33638677,0,6.4224138,3,1
Mainland China,121,6,0,.090188786,0,6.4224138,3,1
Mainland China,121,7,0,.105477,0,6.4224138,4,1
Mainland China,121,8,0,.29903737,0,6.4224138,4,1
Mainland China,121,9,0,.091348484,1.7917595,6.4224138,5,1
Mainland China,121,10,0,.40262148,2.1972246,6.4224138,5,1
Mainland China,121,11,0,.33706442,2.1972246,6.4224138,6,1
Mainland China,121,12,0,.09076295,2.1972246,6.4224138,6,1
Mainland China,121,13,0,.085171558,2.1972246,6.4224138,7,1
Mainland China,121,14,0,.19486047,2.1972246,6.4224138,7,1
Mainland China,121,15,0,.3705456,0,6.4224138,8,1
Mainland China,121,16,0,.10325336,0,6.4224138,8,1
Mainland China,121,17,0,.063829117,0,6.4224138,9,1
Mainland China,121,18,0,.19354896,0,6.4224138,9,1
Mainland China,121,19,0,.16301708,0,6.4224138,10,1
Mainland China,121,20,0,.14791797,0,6.4224138,10,1
Mainland China,121,21,0,.18425126,1.7917595,6.4224138,11,1
Mainland China,121,22,0,.11211472,1.7917595,6.4224138,11,1
Mainland China,121,23,0,.20703915,2.1972246,6.4224138,12,1
Mainland China,121,24,0,.089380391,2.1972246,6.4224138,12,1
Mainland China,121,25,0,.10032545,0,6.4224138,13,1
Mainland China,121,26,0,.27489123,0,6.4224138,13,1
Mainland China,121,27,0,.27034974,1.0986123,6.4224138,14,1
Mainland China,121,28,0,.10415348,1.0986123,6.4224138,14,1
Mainland China,121,29,0,.24271585,0,6.4224138,15,1
Mainland China,121,30,0,.12028138,0,6.4224138,15,1
Mainland China,121,31,0,.22773758,3.6375861,6.4224138,16,1
Mainland China,121,32,0,.10980106,3.6375861,6.4224138,16,1
Mainland China,121,33,0,.069633566,3.0910425,6.4224138,17,1
Mainland China,121,34,0,.1661844,3.0910425,6.4224138,17,1
Mainland China,121,35,0,.20386533,1.3862944,6.4224138,18,1
Mainland China,121,36,0,.092466295,1.3862944,6.4224138,18,1
Mainland China,121,37,0,.07977692,1.7917595,6.4224138,19,1
Mainland China,121,38,0,.24606751,1.7917595,6.4224138,19,1
Mainland China,121,39,0,.19233444,0,6.4224138,20,1
Mainland China,121,40,0,.072321728,0,6.4224138,20,1
Mainland China,121,41,0,.097040758,1.9459101,6.4224138,21,1
Mainland China,121,42,0,.16747178,1.9459101,6.4224138,21,1
Mainland China,121,43,0,.21087848,1.3862944,6.4224138,22,1
Mainland China,121,44,0,.083746687,1.3862944,6.4224138,22,1
Mainland China,121,45,0,.18290475,1.0986123,6.4224138,23,1
Mainland China,121,46,0,.068953872,1.0986123,6.4224138,23,1
Mainland China,121,47,0,.18863533,1.7917595,6.4224138,24,1
Mainland China,121,48,0,.087210134,1.7917595,6.4224138,24,1
Mainland China,121,49,0,.09288834,0,6.4224138,25,1
Mainland China,121,50,0,.17595573,0,6.4224138,25,1
Mainland China,121,51,0,.25123185,0,6.4224138,26,1
Mainland China,121,52,0,.071034707,0,6.4224138,26,1
Mainland China,121,53,0,.20641614,1.3862944,6.4224138,27,1
Mainland China,121,54,0,.093710609,1.3862944,6.4224138,27,1
Mainland China,121,55,0,.23196892,1.3862944,6.4224138,28,1
Mainland China,121,56,0,.06387686,1.3862944,6.4224138,28,1
Mainland China,121,57,0,.21557562,0,6.4224138,29,1
Mainland China,121,58,0,.092974402,0,6.4224138,29,1
Mainland China,121,59,0,.1991702,2.8332133,6.4224138,30,1
Mainland China,121,60,0,.13363317,2.8332133,6.4224138,30,1
Mainland China,121,61,1,.073532134,0,6.4224138,31,1
Mainland China,121,62,1,.17199434,0,6.4224138,31,1
Mainland China,121,63,1,.08995837,0,6.4224138,32,1
Mainland China,121,64,1,.19060406,0,6.4224138,32,1
Mainland China,121,65,1,.091958359,0,6.4224138,33,1
Mainland China,121,66,1,.17973873,0,6.4224138,33,1
Mainland China,121,67,0,.1942389,0,6.4224138,34,1
Mainland China,121,68,0,.099377036,0,6.4224138,34,1
Mainland China,121,69,0,.05753297,3.3322046,6.4224138,35,1
Mainland China,121,70,0,.20945285,3.3322046,6.4224138,35,1
Mainland China,121,71,0,.06465026,2.1972246,6.4224138,36,1
Mainland China,121,72,0,.21927047,2.1972246,6.4224138,36,1
Mainland China,121,73,0,.25691763,0,6.4224138,37,1
Mainland China,121,74,0,.13865829,0,6.4224138,37,1
Mainland China,121,75,0,.069842644,1.3862944,6.4224138,38,1
Mainland China,121,76,0,.22320589,1.3862944,6.4224138,38,1
Mainland China,121,77,0,.081501611,3.4965076,6.4224138,39,1
Mainland China,121,78,0,.18647937,3.4965076,6.4224138,39,1
Mainland China,121,79,0,.10909592,2.3978953,6.4224138,40,1
Mainland China,121,80,0,.24005309,2.3978953,6.4224138,40,1
Mainland China,121,81,0,.099632271,2.8332133,6.4224138,41,1
Mainland China,121,82,0,.19087985,2.8332133,6.4224138,41,1
Mainland China,121,83,0,.16594675,0,6.4224138,42,1
Mainland China,121,84,0,.060301717,0,6.4224138,42,1
Mainland China,121,85,0,.0824688,0,6.4224138,43,1
Mainland China,121,86,0,.1654274,0,6.4224138,43,1
Mainland China,121,87,0,.05737238,0,6.4224138,44,1
Mainland China,121,88,0,.1550678,0,6.4224138,44,1
Mainland China,121,89,0,.053838599,1.0986123,6.4224138,45,1
Mainland China,121,90,0,.098049991,1.0986123,6.4224138,45,1
Mainland China,121,91,0,.22888105,0,6.4224138,46,1
Mainland China,121,92,0,.061403885,0,6.4224138,46,1
Mainland China,121,93,0,.22065166,1.9459101,6.4224138,47,1
Mainland China,121,94,0,.078419775,1.9459101,6.4224138,47,1
Mainland China,121,95,0,.21242996,0,6.4224138,48,1
Mainland China,121,96,0,.063711695,0,6.4224138,48,1
Mainland China,121,97,0,.092070416,0,6.4224138,49,1
Mainland China,121,98,0,.18749428,0,6.4224138,49,1
Mainland China,121,99,0,.20935582,1.0986123,6.4224138,50,1
Mainland China,121,100,0,.043051936,1.0986123,6.4224138,50,1
Mainland China,121,101,0,.067522816,0,6.4224138,51,1
Mainland China,121,102,0,.19429024,0,6.4224138,51,1
Mainland China,121,103,0,.046521142,0,6.4224138,52,1
Mainland China,121,104,0,.19966444,0,6.4224138,52,1
Mainland China,121,105,0,.15939732,0,6.4224138,53,1
Mainland China,121,106,0,.088779017,0,6.4224138,53,1
Mainland China,121,107,0,.20682034,0,6.4224138,54,1
Mainland China,121,108,0,.074555151,0,6.4224138,54,1
Mainland China,121,109,0,.19062376,2.6390574,6.4224138,55,1
Mainland China,121,110,0,.1186769,2.6390574,6.4224138,55,1
Mainland China,121,111,0,.19884221,1.3862944,6.4224138,56,1
Mainland China,121,112,0,.067451261,1.3862944,6.4224138,56,1
Mainland China,121,113,0,.10370435,0,6.4224138,57,1
Mainland China,121,114,0,.16397125,0,6.4224138,57,1
Mainland China,121,115,0,.065033518,1.0986123,6.4224138,58,1
Mainland China,121,116,0,.17624174,1.0986123,6.4224138,58,1
Mainland China,121,117,0,.14573848,0,6.4224138,59,1
Mainland China,121,118,0,.12444245,0,6.4224138,59,1
Mainland China,121,119,0,.13558339,0,6.4224138,60,1
Mainland China,121,120,0,.089150622,0,6.4224138,60,1
Mainland China,121,121,0,.17680889,1.3862944,6.4224138,61,1
Mainland China,121,122,0,.052979395,1.3862944,6.4224138,61,1
Mainland China,122,1,0,.31919912,0,1005.5883,2,1
Mainland China,122,2,0,.11758965,6.6982679,1005.5883,3,1
Mainland China,122,3,0,.45782894,6.338594,1005.5883,9,1
Mainland China,122,4,0,.13478644,6.3080983,1005.5883,10,1
Mainland China,122,5,0,.40912411,0,1005.5883,16,1
Mainland China,122,6,0,.12642723,6.1070228,1005.5883,17,1
Mainland China,122,7,0,.49987465,8.7832432,1005.5883,23,1
Mainland China,122,8,0,.092179544,6.7393365,1005.5883,24,1
Mainland China,122,9,0,.42733786,6.1800165,1005.5883,30,1
Mainland China,122,10,1,.10235739,4.6151204,1005.5883,31,1
Mainland China,122,11,0,.42281941,6.075346,1005.5883,37,1
Mainland China,122,12,0,.080181502,5.8141303,1005.5883,38,1
Mainland China,122,13,0,.57726759,0,1005.5883,44,1
Mainland China,122,14,0,.13198249,5.3518581,1005.5883,45,1
Mainland China,122,15,0,.49207547,0,1005.5883,51,1
Mainland China,122,16,0,.12179967,6.2166061,1005.5883,52,1
Mainland China,122,17,0,.42611355,8.4794912,1005.5883,58,1
Mainland China,122,18,0,.079682514,6.1441855,1005.5883,59,1
